solution_group,solution_priority_action_area,solution_name,sector,state,food_type,annual_tons_diversion_potential,annual_100_year_mtco2e_reduction_potential,annual_100_year_mtch4_reduction_potential,annual_gallons_water_savings_potential,annual_meal_equivalents_diverted,jobs_created,annual_us_dollars_cost,annual_us_dollars_gross_financial_benefit,annual_us_dollars_net_financial_benefit
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Illinois,Dry Goods,25.21173541983968,54.89154690994774,0.7095606326977604,1439702.1254999414,42019.55903306612,0.0937876557618035,9729.640575543872,124456.76124822488,114727.12067268102
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Illinois,Fresh Meat & Seafood,33.56191668182961,306.8331228007377,4.55358366929122,22561889.016317923,55936.52780304935,0.1248503300564061,12952.118563150803,165677.1095660596,152724.9910029088
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Illinois,Frozen,11.165894676654414,36.42466281661137,0.4603481585164015,1314508.9606289924,18609.82446109069,0.0415371281971544,4309.110027496749,55120.00918435946,50810.89915686272
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Illinois,Prepared Foods,289.13146916497715,933.6460408910672,11.430750452025295,54285770.67353333,481885.78194162855,1.075569065293715,111580.78677283147,1427286.3659713469,1315705.5791985153
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Illinois,Produce,247.22655315264723,316.4542196291544,2.165540501591544,4412704.911744216,412044.25525441207,0.9196827777278476,95408.96185246207,1220424.3614157466,1125015.3995632846
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Illinois,Ready-To-Drink Beverages,45.13055016238845,57.95956267683118,0.5675017400152566,372280.6277937057,75217.58360398076,0.167885646604085,17416.652393989985,222785.22335044932,205368.57095645936
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Indiana,Breads & Bakery,115.71382263473588,194.6897323151499,2.808812886567771,993200.8970156217,192856.37105789315,0.4304554202012175,44655.94633252631,571216.8304542021,526560.8841216759
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Indiana,Dairy & Eggs,87.001932510335,212.1597402812993,3.0585490124364814,9879184.939658346,145003.22085055834,0.3236471889384462,33575.536098842174,429481.6902628671,395906.1541640249
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Indiana,Dry Goods,18.7302112718436,39.89715435594163,0.4836153712528047,1069578.294793469,31217.018786406003,0.0696763859312581,7228.309378323533,92460.96683032197,85232.65745199844
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Indiana,Fresh Meat & Seafood,23.069163514830908,210.02497166230376,3.08646361689079,15508169.925309869,38448.60585805152,0.0858172882751709,8902.785375144256,113880.03752816746,104977.2521530232
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Indiana,Frozen,8.530719262693621,27.572628965157104,0.337985203080392,1004281.9886942576,14217.865437822702,0.0317342756572202,3292.1506946944387,42111.56720759545,38819.41651290101
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Indiana,Prepared Foods,172.08712326264634,549.6131664997766,6.492024559665393,32310153.35786104,286811.8721044106,0.6401640985370445,66411.36871947671,849501.458631808,783090.0899123313
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Indiana,Produce,156.08767879474505,199.16573987130292,1.2611097140332364,2785982.565776632,260146.13132457508,0.5806461651164516,60236.90902882987,770520.8169946254,710283.9079657955
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Indiana,Ready-To-Drink Beverages,29.792187338949443,38.20348998632963,0.3514600647105816,245754.90806081527,49653.64556491574,0.1108269369008919,11497.315434269707,147067.98579951137,135570.67036524168
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Iowa,Breads & Bakery,48.19886543438104,83.38689834293416,1.280500445688855,413703.00707870815,80331.44239063507,0.1792997794158974,18600.767817692536,237931.84356050275,219331.07574281024
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Iowa,Dairy & Eggs,41.424365269594055,101.291209013877,1.4842602858933738,4703791.671037493,69040.60878265677,0.1540986388028898,15986.372156913414,204489.78431528815,188503.4121583748
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Iowa,Dry Goods,8.897890219499395,19.325377255743746,0.2480899013022234,508109.0709605697,14829.817032498991,0.0331001516165377,3433.8482565642767,43924.09249978531,40490.24424322104
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Iowa,Fresh Meat & Seafood,10.014054398120392,91.50838557300398,1.3565479349827034,6731915.4050604105,16690.09066353399,0.0372522823610078,3864.5951329865,49433.99399522699,45569.398862240494
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Iowa,Frozen,4.054461643189331,13.212491631275729,0.1664219444175088,477312.9529550439,6757.436071982219,0.0150825973126643,1564.6862010347108,20014.693804830877,18450.007603796163
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Iowa,Prepared Foods,95.1671805202692,306.92882339036305,3.742985924089045,17868078.325373355,158611.96753378204,0.3540219115354014,36726.64517657421,469789.122701859,433062.4775252848
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Iowa,Produce,67.88951330105995,86.86886707131292,0.5894601814011462,1211748.4347020832,113149.18883509992,0.252548989479943,26199.726130241885,335133.9686644204,308934.2425341784
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Iowa,Ready-To-Drink Beverages,12.065378292780393,15.492507071814469,0.1506596821420933,99526.96320436614,20108.96382130065,0.044883207249143,4656.236163114108,59560.27542524612,54904.03926213202
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Kansas,Breads & Bakery,45.533071875575935,79.0502266077072,1.2229561746333193,390821.82924206025,75888.45312595989,0.1693830273771424,17571.992418305985,224772.25629051332,207200.26387220735
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Kansas,Dairy & Eggs,34.678820946203125,84.82624972666565,1.2455428227211964,3937826.157782656,57798.03491033855,0.1290052139198756,13383.151051342596,171190.6644663253,157807.5134149827
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Kansas,Dry Goods,8.018768972800096,17.45864082343639,0.2256807272901879,457907.3412355643,13364.614954666828,0.0298298205788163,3094.5803081160616,39584.34431162223,36489.76400350617
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Kansas,Fresh Meat & Seafood,9.568038729801245,87.47388387781662,1.2981637884452826,6432082.826857164,15946.731216335404,0.0355931040748606,3692.470046333741,47232.25482017274,43539.784773839
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Kansas,Frozen,3.419123023378542,11.153643022933446,0.1409638038986903,402517.485779352,5698.53837229757,0.0127191376469681,1319.49814429917,16878.369168671772,15558.871024372604
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Kansas,Prepared Foods,73.17573398171565,236.29470191756775,2.892986905591734,13739082.519351294,121959.55663619276,0.2722137304119821,28239.76924386718,361229.193534981,332989.4242911138
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Kansas,Produce,67.3148821294903,86.16420130471845,0.5896336851861788,1201491.9401593588,112191.47021581716,0.2504113615217039,25977.966117701188,332297.3240092669,306319.3578915657
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Kansas,Ready-To-Drink Beverages,10.659753454951174,13.689942760917422,0.1340428736643231,87932.00379911622,17766.25575825196,0.0396542828524183,4113.781459842341,52621.46252985845,48507.68107001611
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Kentucky,Breads & Bakery,80.47726687293644,139.71704348124624,2.1615095662514245,690756.6600740058,134128.77812156072,0.2993754327673235,31057.555861847708,397272.92954347614,366215.3736816285
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Kentucky,Dairy & Eggs,58.09419942899608,142.10151712133916,2.08654190558466,6596673.470583772,96823.66571499346,0.2161104218758654,22419.546713285803,286779.7788545611,264360.2321412753
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Kentucky,Dry Goods,13.784682933555109,30.01231598244371,0.387956964524324,787166.6503038476,22974.47155592517,0.051279020512825,5319.745275677567,68047.55659120184,62727.81131552427
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Kentucky,Fresh Meat & Seafood,16.027678355423788,146.52984952146605,2.174588987506284,10774554.49497884,26712.79725903965,0.0596229634821764,6185.355631488268,79120.01713593285,72934.66150444458
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Kentucky,Frozen,5.953986699887723,19.42271212815876,0.2454713117485453,700935.2223993299,9923.31116647954,0.0221488305235823,2297.7454592788417,29391.626115507803,27093.88065622896
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Kentucky,Prepared Foods,113.51363554062438,366.5514401311427,4.487737168542705,21312710.114447184,189189.39256770728,0.4222707242111226,43806.85644370376,560355.6915713239,516548.83512762014
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Kentucky,Produce,101.02084417506468,129.30840964303675,0.8848755393640784,1803103.9530151773,168368.0736251078,0.3757975403312406,38985.67425421818,498685.507967706,459699.83371348784
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Kentucky,Ready-To-Drink Beverages,19.682895034708075,25.27804301788455,0.2475058943563148,162363.64267558785,32804.82505784679,0.073220369529114,7595.96636188579,97163.85354737756,89567.88718549178
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Louisiana,Breads & Bakery,60.96665798358966,105.84456375548204,1.6374812363095284,523292.1877318471,101611.0966393161,0.2267959676989535,23528.077674718512,300959.559919658,277431.4822449395
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Louisiana,Dairy & Eggs,47.22773867282428,115.52157326517522,1.696256370092336,5362772.425489076,78712.89778804047,0.1756871878629063,18225.993365006358,233137.9136904581,214911.92032545176
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Louisiana,Dry Goods,13.72292827912356,29.877862385569564,0.3862189377308174,783640.185117534,22871.5471318726,0.0510492931983396,5295.913096675203,67742.70711715471,62446.7940204795
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Louisiana,Fresh Meat & Seafood,18.50877354390462,169.21276694434425,2.511216798108652,12442462.642540967,30847.9559065077,0.0688526375833252,7142.8527658836,91367.84801170373,84224.99524582012
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Louisiana,Frozen,5.55869001278733,18.133200722479835,0.2291739968226961,654398.777954189,9264.48335464555,0.0206783268475688,2145.1936962945497,27440.25923855916,25295.06554226461
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Louisiana,Prepared Foods,105.29691283913871,340.01849080709496,4.162890803650542,19769982.421923496,175494.8547318979,0.3917045157615961,40635.88240074057,519794.15629926405,479158.2738985235
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Louisiana,Produce,101.61356323332149,130.0671001827385,0.8900673648793895,1813683.295186563,169355.93872220247,0.3780024552279559,39214.41469207694,501611.44277910696,462397.0280870301
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Louisiana,Ready-To-Drink Beverages,24.948036266613805,32.039876900586286,0.3137133037448832,205795.64330894017,41580.06044435634,0.0928066949118033,9627.874555147517,123155.02053074278,113527.14597559528
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Maine,Breads & Bakery,28.68611523096398,41.378621248462,0.3642114415255165,246220.1552983199,47810.19205160664,0.106712348659186,11070.463260782908,141607.9034222173,130537.4401614344
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Maine,Dairy & Eggs,19.244562033751432,46.28349331920943,0.6108979027155872,2185245.567867973,32074.27005625239,0.0715897707655553,7426.806148172316,95000.03956397565,87573.23341580332
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Maine,Dry Goods,4.254310354955411,8.164120870544952,0.0655634810388811,242940.02608586257,7090.5172582590185,0.0158260345204341,1641.8112423136736,21001.23927628872,19359.428033975048
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Maine,Fresh Meat & Seafood,5.910272279637897,52.79788506742036,0.7408369264445056,3973161.261722709,9850.453799396497,0.0219862128802529,2280.875315676415,29175.831562949712,26894.956247273298
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Maine,Frozen,1.7931114148512393,5.554858291870573,0.058126215040759,211094.68524328945,2988.519024752065,0.0066703744632466,691.9924109896297,8851.625464623672,8159.633053634042
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Maine,Prepared Foods,50.16232358389108,152.2705207406269,1.4858231187825872,9418208.27179796,83603.87263981847,0.1866038437320747,19358.49995162656,247624.3791224203,228265.87917079375
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Maine,Produce,44.40336569776545,55.8564391577504,0.2235503293388484,792548.1604377826,74005.60949627575,0.1651805203956874,17136.019452422093,219195.50523743976,202059.4857850177
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Maine,Ready-To-Drink Beverages,5.4936287270765805,6.997120990900927,0.045674975958072,45316.78749810678,9156.047878460968,0.0204362988647248,2120.0854316389477,27119.086706507547,24999.0012748686
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Maryland,Breads & Bakery,72.97773994348907,115.1522023776034,1.4032834577383686,626386.3307224977,121629.5665724818,0.2714771925897793,28163.359952877665,360251.803588046,332088.4436351683
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Maryland,Dairy & Eggs,54.39466332328661,131.849694650533,1.831391519870816,6176586.234304214,90657.77220547768,0.2023481475626262,20991.83235703903,268517.1613008664,247525.32894382736
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Maryland,Dry Goods,13.46000688743652,27.433118341921887,0.2864870862326608,768626.2053121865,22433.344812394203,0.0500712256212638,5194.447227779736,66444.80578956522,61250.35856178548
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Maryland,Fresh Meat & Seafood,18.00872680293341,162.61289705962335,2.3431527613566936,12106307.851987183,30014.544671555683,0.0669924637069123,6949.876162742137,88899.38652669887,81949.51036395674
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Maryland,Frozen,5.9347568070624455,18.83483631481574,0.216505181042508,698671.3763607661,9891.261345104076,0.0220772953222723,2290.3243142295028,29296.69848992669,27006.374175697187
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Maryland,Prepared Foods,139.76091382151424,436.7317296833701,4.778911782908662,26240758.01485674,232934.85636919044,0.519910599416033,53936.13074817612,689924.3702847229,635988.2395365469
Rescue,Strengthen Food Rescue,Donation Coordination & Matching,Retail,Maryland,Produce,139.32238970649078,176.67741530592937,0.9407947295264886,2486741.757849043,232203.98284415127,0.5182792897081457,53766.89678027047,687759.6128740881,633992.7160938176
